ID,성별,연령,거주지역,구매시각,구매지역,상품분류,구매수량,구매금액
U186517977,여성,55,경기 구리시,7일-11월-2021년 12시,경기 구리시,의류잡화-남성용의류-정장류,1개,9000.0
U808654096,여성,64,서울 동대문구,1일-8월-2021년 18시,서울 동대문구,가전제품-생활가전,1개,799000.0
U351788985,여성,66,서울 강남구,7일-6월-2021년 17시,서울 강남구,식품-농산물,1개,3000.0
U247222688,여성,58,서울 마포구,8일-10월-2021년 19시,서울 중구,식품-음료,1개,5000.0
U519923990,여성,76,서울 영등포구,7일-6월-2021년 14시,서울 영등포구,레포츠-스포츠용품/의류,1개,88000.0
U242570447,남성,59,서울 영등포구,14일-6월-2021년 15시,서울 영등포구,의류잡화-여성용의류-SPA,1개,37000.0
U792136668,여성,56,서울 영등포구,15일-3월-2021년 16시,서울 영등포구,식품-가공식품,1개,
U977900300,여성,57,부산 사하구,25일-2월-2021년 14시,부산 중구,식품-가공식품,2개,9000.0
U695364949,여성,60,경기 구리시,8일-12월-2021년 18시,경기 구리시,식품-농산물,1개,93000.0
U647610673,여성,62,서울 영등포구,20일-8월-2021년 17시,서울 중구,,1개,2398000.0
U418541047,여성,62,서울 강동구,25일-9월-2021년 12시,서울 송파구,의류잡화-남성용의류-캐주얼,1개,150000.0
U775809442,여성,58,서울 강남구,17일-12월-2021년 14시,서울 송파구,생활잡화-주방용품,1개,23000.0
U784655847,남성,58,경기 성남시,14일-1월-2021년 14시,경기 성남시,식품-농산물,1개,2000.0
U902896448,여성,56,서울 서초구,31일-12월-2021년 16시,서울 서초구,가전제품-PC/노트북/프린터/카메라,1개,158000.0
U708674796,여성,61,서울 강남구,1일-11월-2021년 16시,서울 강남구,의류잡화-여성용의류-SPA,-1개,-35000.0
U102921985,여성,59,부산 사상구,9일-2월-2021년 17시,부산 부산진구,식품-농산물,1개,17000.0
U679339798,남성,62,부산 중구,19일-11월-2021년 19시,부산 중구,식품-수산물,1개,11000.0
U987538741,여성,67,경기 성남시,29일-9월-2021년 15시,경기 성남시,,1개,4000.0
U293751499,여성,59,서울 금천구,26일-6월-2021년 18시,서울 영등포구,가전제품-주방가전,1개,
U512423747,여성,56,서울 강서구,18일-1월-2021년 16시,서울 강남구,의류잡화-여성용의류-이너웨어,1개,71000.0
U955481370,여성,58,경기 의왕시,25일-12월-2021년 19시,경기 안양시,의류잡화-패션잡화,3개,93000.0
U353757037,여성,58,경기 고양시,14일-12월-2021년 13시,경기 고양시,,1개,5000.0
U961966525,여성,60,서울 서초구,1일-4월-2021년 17시,서울 강남구,레포츠-골프용품/의류,1개,135000.0
U56493915,여성,57,경기 성남시,10일-8월-2021년 11시,경기 성남시,식품-음료,1개,1000.0
U227386470,여성,62,경기 부천시,6일-12월-2021년 14시,경기 부천시,생활잡화-생활용품,1개,3000.0
U872911742,남성,72,부산 수영구,8일-6월-2021년 16시,서울 중구,,1개,42000.0
U273463845,여성,60,서울 송파구,4일-5월-2021년 14시,서울 송파구,레포츠-스포츠용품/의류,-2개,-27000.0
U359540234,남성,56,경기 고양시,16일-4월-2021년 19시,경기 고양시,생활잡화-생활용품,1개,2000.0
U715656218,여성,62,서울 종로구,23일-11월-2021년 19시,서울 중구,식품-음료,-1개,-22000.0
U790418674,남성,55,경기 안양시,13일-7월-2021년 16시,경기 안양시,의류잡화-아동용의류,1개,55000.0
U384749528,남성,71,부산 부산진구,24일-10월-2021년 17시,부산 부산진구,식품-농산물,1개,6000.0
U272147316,여성,62,서울 송파구,11일-8월-2021년 14시,서울 송파구,생활잡화-화장품,1개,26000.0
U760534539,여성,64,부산 부산진구,26일-9월-2021년 18시,부산 부산진구,의류잡화-여성용의류-정장류,1개,35000.0
U860527035,여성,58,서울 구로구,23일-8월-2021년 20시,서울 구로구,가전제품-TV/AV,1개,1068000.0
U833202938,여성,58,부산 사하구,16일-4월-2021년 11시,부산 부산진구,의류잡화-여성용의류-정장류,-1개,-106000.0
U645861824,남성,60,경기 안양시,10일-7월-2021년 11시,경기 안양시,식품-농산물,1개,2000.0
U819811846,여성,58,경기 구리시,26일-7월-2021년 15시,경기 구리시,식품-농산물,1개,
U349958102,여성,60,경기 안산시,21일-3월-2021년 13시,경기 안양시,식품-농산물,1개,11000.0
U789953307,여성,59,경기 안양시,28일-11월-2021년 16시,경기 안양시,식품-농산물,1개,4000.0
U228633869,여성,61,서울 성북구,2일-6월-2021년 19시,서울 영등포구,가전제품-생활가전,1개,88000.0
U667392447,남성,55,경기 수원시,30일-5월-2021년 15시,경기 수원시,가전제품-생활가전,1개,130000.0
U447617015,남성,74,서울 노원구,9일-12월-2021년 20시,서울 동대문구,식품-수산물,1개,12000.0
U619551649,여성,55,서울 강남구,17일-12월-2021년 17시,경기 안양시,식품-농산물,1개,6000.0
U760300387,여성,57,부산 강서구,22일-7월-2021년 15시,부산 부산진구,의류잡화-여성용의류-고급의류,39개,346000.0
U259844125,여성,57,서울 송파구,9일-4월-2021년 13시,서울 송파구,식품-가공식품,1개,10000.0
U74995276,여성,55,서울 송파구,12일-4월-2021년 17시,서울 송파구,의류잡화-여성용의류-SPA,-1개,-62000.0
U221528555,여성,55,부산 해운대구,2일-3월-2021년 15시,부산 해운대구,식품-축산물,1개,95000.0
U484100043,여성,58,경기 의왕시,8일-7월-2021년 15시,경기 안양시,의류잡화-아동용의류,1개,149000.0
U548238861,여성,56,서울 동대문구,25일-7월-2021년 13시,서울 동대문구,의류잡화-여성용의류-SPA,1개,26000.0
U904229786,여성,66,서울 노원구,4일-7월-2021년 14시,서울 노원구,의류잡화-여성용의류-SPA,1개,45000.0
U220415000,여성,55,경기 파주시,4일-3월-2021년 12시,경기 고양시,의류잡화-남성용의류-정장류,2개,98000.0
U510195294,여성,80,서울 노원구,11일-11월-2021년 16시,서울 노원구,의류잡화-여성용의류-SPA,1개,
U56493915,여성,57,경기 성남시,1일-6월-2021년 11시,경기 성남시,식품-가공식품,1개,3000.0
U546447201,여성,55,부산 수영구,8일-5월-2021년 14시,부산 부산진구,,1개,57000.0
U182054381,여성,61,서울 강서구,30일-10월-2021년 16시,서울 영등포구,식품-농산물,1개,5000.0
U717526435,여성,56,서울 중구,12일-12월-2021년 18시,서울 중구,생활잡화-화장품,1개,97000.0
U467105964,여성,64,경기 광명시,26일-9월-2021년 13시,서울 영등포구,의류잡화-여성용의류-정장류,2개,53000.0
U45775442,남성,59,경기 부천시,9일-5월-2021년 11시,경기 부천시,,1개,198000.0
U462806528,여성,58,서울 송파구,29일-10월-2021년 13시,서울 중구,식품-가공식품,1개,34000.0
U41746933,여성,58,서울 노원구,24일-2월-2021년 18시,서울 영등포구,레포츠-골프용품/의류,-1개,-27000.0
U222736039,여성,66,경기 구리시,26일-1월-2021년 13시,경기 구리시,식품-가공식품,1개,6000.0
U829528943,여성,62,서울 송파구,10일-1월-2021년 20시,서울 송파구,의류잡화-여성용의류-SPA,1개,6000.0
U438292052,여성,58,서울 마포구,23일-11월-2021년 12시,서울 중구,의류잡화-여성용의류-이너웨어,2개,62000.0
U895345313,여성,55,부산 해운대구,18일-10월-2021년 16시,부산 해운대구,,1개,
U302345873,여성,59,서울 노원구,8일-2월-2021년 12시,서울 노원구,의류잡화-여성용의류-정장류,-1개,-22000.0
U332821686,여성,61,서울 송파구,22일-11월-2021년 15시,서울 송파구,의류잡화-여성용의류-SPA,1개,18000.0
U714840883,여성,65,경기 안산시,2일-11월-2021년 16시,경기 안산시,레포츠-스포츠용품/의류,-1개,
U517956536,여성,59,경기 수원시,3일-12월-2021년 15시,경기 수원시,의류잡화-여성용의류-SPA,1개,156000.0
U904066577,여성,59,경기 구리시,6일-2월-2021년 14시,경기 구리시,식품-가공식품,1개,26000.0
U203066088,여성,72,경기 고양시,21일-3월-2021년 15시,경기 고양시,,1개,18000.0
U380224708,여성,67,서울 영등포구,9일-3월-2021년 17시,서울 영등포구,식품-음료,1개,9000.0
U435215370,여성,70,부산 연제구,31일-10월-2021년 15시,부산 부산진구,,1개,3000.0
U153493609,여성,56,부산 부산진구,30일-9월-2021년 17시,부산 중구,의류잡화-여성용의류-SPA,1개,26000.0
U922682288,여성,62,부산 사하구,21일-8월-2021년 13시,부산 부산진구,의류잡화-남성용의류-캐주얼,1개,93000.0
U464468657,남성,68,서울 송파구,19일-3월-2021년 18시,서울 송파구,식품-농산물,1개,9000.0
U539032107,남성,60,경기 고양시,2일-3월-2021년 14시,경기 고양시,의류잡화-구두,1개,210000.0
U382524561,여성,56,서울 강서구,13일-2월-2021년 20시,서울 영등포구,식품-가공식품,1개,5000.0
U660947312,여성,58,경기 안양시,29일-7월-2021년 15시,경기 안양시,의류잡화-여성용의류-SPA,1개,53000.0
U564785156,여성,67,경기 성남시,3일-5월-2021년 13시,서울 송파구,식품-가공식품,1개,2000.0
U778982664,여성,60,서울 송파구,17일-9월-2021년 13시,서울 송파구,의류잡화-여성용의류-정장류,-1개,-229000.0
U223146124,여성,59,서울 송파구,16일-7월-2021년 18시,서울 송파구,식품-축산물,1개,27000.0
U446707421,여성,65,서울 노원구,7일-8월-2021년 18시,서울 노원구,식품-농산물,1개,2000.0
U433076833,남성,83,경기 고양시,15일-4월-2021년 15시,서울 중구,식품-음료,1개,18000.0
U93604663,여성,56,서울 송파구,19일-12월-2021년 15시,서울 송파구,의류잡화-패션잡화,1개,18000.0
U604096448,여성,61,부산 연제구,26일-7월-2021년 17시,부산 부산진구,식품-음료,1개,
U779190802,여성,69,서울 용산구,6일-5월-2021년 17시,서울 강남구,의류잡화-여성용의류-SPA,-1개,-35000.0
U302103480,여성,62,경기 부천시,22일-1월-2021년 13시,서울 영등포구,식품-건강식품,1개,5000.0
U867549189,남성,83,서울 동작구,29일-6월-2021년 14시,서울 중구,식품-가공식품,1개,43000.0
U638536145,남성,74,경기 안양시,27일-11월-2021년 14시,경기 안양시,의류잡화-여성용의류-SPA,-1개,-26000.0
U687914118,여성,61,경기 성남시,9일-12월-2021년 17시,경기 성남시,의류잡화-구두,1개,155000.0
U917795415,여성,57,서울 성동구,17일-5월-2021년 16시,서울 영등포구,의류잡화-여성용의류-이너웨어,-2개,
U740672572,여성,55,경기 고양시,5일-8월-2021년 19시,경기 고양시,가전제품-생활가전,1개,80000.0
U787289315,여성,55,서울 중구,8일-8월-2021년 14시,서울 중구,식품-가공식품,1개,5000.0
U893380678,여성,55,경기 파주시,21일-6월-2021년 18시,경기 파주시,의류잡화-여성용의류-SPA,1개,40000.0
U349958102,여성,60,경기 안산시,4일-1월-2021년 14시,경기 안산시,식품-농산물,3개,26000.0
U739164621,여성,60,서울 동대문구,17일-9월-2021년 14시,서울 동대문구,생활잡화-화장품,1개,107000.0
U89156307,여성,56,서울 노원구,22일-1월-2021년 18시,서울 노원구,생활잡화-침구류,1개,53000.0
U720141906,여성,56,서울 송파구,13일-10월-2021년 16시,서울 송파구,식품-수산물,1개,22000.0
U787087733,여성,66,경기 남양주시,17일-8월-2021년 19시,경기 구리시,가전제품-주방가전,1개,32000.0
U404286164,남성,57,경기 안양시,26일-1월-2021년 16시,경기 안양시,의류잡화-남성용의류-정장류,1개,79000.0
U698745841,여성,62,경기 성남시,22일-4월-2021년 14시,서울 송파구,의류잡화-남성용의류-캐주얼,1개,220000.0
U314044234,여성,58,서울 동대문구,16일-11월-2021년 16시,서울 동대문구,의류잡화-여성용의류-정장류,1개,
U92341227,여성,57,경기 김포시,14일-6월-2021년 16시,서울 강남구,식품-축산물,1개,
U361179436,여성,55,서울 용산구,25일-11월-2021년 16시,서울 중구,식품-음료,1개,2000.0
U493060186,여성,62,경기 안양시,10일-8월-2021년 19시,경기 안양시,,1개,88000.0
U640927632,여성,55,서울 강동구,18일-5월-2021년 18시,서울 송파구,생활잡화-화장품,1개,45000.0
U490121442,여성,60,경기 안양시,13일-4월-2021년 11시,경기 안양시,의류잡화-남성용의류-캐주얼,1개,62000.0
U188800133,여성,68,경기 성남시,27일-7월-2021년 15시,경기 성남시,가전제품-주방가전,1개,9000.0
U62900002,남성,61,부산 북구,5일-7월-2021년 18시,부산 부산진구,식품-축산물,1개,15000.0
U367667289,여성,66,경기 부천시,11일-8월-2021년 17시,경기 부천시,생활잡화-생활용품,1개,
U499783217,여성,71,경기 의왕시,2일-10월-2021년 15시,경기 안산시,식품-건강식품,1개,9000.0
U160384581,여성,56,서울 강서구,12일-2월-2021년 17시,서울 강서구,의류잡화-패션잡화,1개,
U109015868,남성,58,경기 안양시,7일-8월-2021년 15시,서울 강남구,생활잡화-생활용품,1개,6000.0
U922205863,여성,59,경기 의정부시,18일-11월-2021년 21시,서울 노원구,,1개,9000.0
U790529499,여성,63,서울 송파구,13일-9월-2021년 13시,경기 이천시,의류잡화-여성용의류-SPA,1개,117000.0
U360056359,여성,69,부산 사하구,26일-10월-2021년 15시,부산 부산진구,식품-가공식품,3개,2000.0
U205632391,여성,57,부산 사상구,14일-10월-2021년 16시,부산 사상구,가전제품-생활가전,1개,48000.0
U371683126,여성,60,경기 고양시,30일-8월-2021년 13시,경기 고양시,의류잡화-여성용의류-SPA,1개,12000.0
U207822494,여성,60,서울 중구,22일-8월-2021년 18시,부산 중구,식품-농산물,1개,1000.0
U103867153,여성,57,부산 해운대구,23일-7월-2021년 19시,부산 부산진구,식품-가공식품,1개,5000.0
U200724538,여성,57,경기 의왕시,18일-12월-2021년 12시,경기 안양시,식품-농산물,1개,5000.0
U708391056,여성,64,부산 해운대구,17일-9월-2021년 11시,부산 해운대구,레포츠-스포츠용품/의류,1개,144000.0
U487482414,여성,55,서울 동작구,15일-12월-2021년 13시,서울 영등포구,식품-가공식품,1개,2000.0
U24670755,여성,55,서울 노원구,26일-6월-2021년 21시,서울 노원구,가전제품-컴퓨터주변기기,1개,18000.0
U669360251,여성,72,서울 동대문구,23일-5월-2021년 17시,서울 동대문구,생활잡화-화장품,1개,107000.0
U973281576,여성,57,경기 고양시,7일-3월-2021년 13시,경기 고양시,의류잡화-여성용의류-SPA,1개,35000.0
U594126552,여성,75,서울 동대문구,1일-11월-2021년 14시,서울 동대문구,식품-축산물,1개,11000.0
U995108594,여성,69,서울 송파구,20일-1월-2021년 18시,서울 송파구,의류잡화-구두,1개,36000.0
U361017699,여성,59,서울 서대문구,29일-7월-2021년 14시,서울 중구,가전제품-생활가전,1개,116000.0
U779356789,여성,55,경기 파주시,12일-6월-2021년 13시,경기 고양시,식품-가공식품,1개,
U126094176,여성,70,서울 영등포구,3일-2월-2021년 14시,서울 영등포구,의류잡화-주얼리,-1개,-1287000.0
U708674796,여성,61,서울 강남구,18일-10월-2021년 18시,서울 강남구,,1개,12000.0
U446707421,여성,65,서울 노원구,9일-1월-2021년 15시,서울 노원구,,1개,43000.0
U997894186,여성,61,경기 수원시,27일-11월-2021년 16시,경기 수원시,가전제품-TV/AV,1개,68000.0
U894868825,여성,60,경기 하남시,24일-12월-2021년 15시,경기 구리시,식품-음료,1개,1000.0
